Seq,COPx,COPy
712,0.007102,0.052153
713,0.007088,0.051953
714,0.007093,0.051816
715,0.007124,0.051728
716,0.007156,0.051648
717,0.007165,0.05161
718,0.007174,0.05158
719,0.00715,0.051593
720,0.007137,0.051738
721,0.0071,0.05193
722,0.007076,0.05214
723,0.007094,0.052337
724,0.007132,0.052474
725,0.0072,0.052586
726,0.007241,0.052698
727,0.007263,0.052938
728,0.007234,0.053303
729,0.007219,0.053681
730,0.007251,0.054209
731,0.007233,0.054725
732,0.007242,0.055264
733,0.007244,0.055819
734,0.007313,0.056307
735,0.007305,0.056887
736,0.007344,0.057663
737,0.007466,0.058638
738,0.007588,0.059622
739,0.007635,0.060514
740,0.007629,0.061412
741,0.007598,0.062176
742,0.007573,0.062847
743,0.007558,0.063405
744,0.007493,0.063845
745,0.007436,0.064175
746,0.007342,0.064389
747,0.007309,0.064475
748,0.007368,0.064449
749,0.007353,0.06427
750,0.007352,0.063972
751,0.007352,0.063506
752,0.007427,0.062854
753,0.00749,0.062074
754,0.007566,0.061237
755,0.00761,0.060601
756,0.007605,0.060273
757,0.007597,0.060065
758,0.007587,0.059859
759,0.007614,0.05964
760,0.007648,0.059406
761,0.007655,0.059171
762,0.007672,0.058824
763,0.007697,0.058518
764,0.007727,0.05823
765,0.007773,0.057973
766,0.007813,0.057838
767,0.007768,0.057887
768,0.007739,0.058091
769,0.007715,0.058341
770,0.007719,0.058536
771,0.007693,0.058597
772,0.007625,0.05851
773,0.007565,0.058342
774,0.007493,0.058087
775,0.007455,0.057793
776,0.007435,0.057492
777,0.00744,0.057161
778,0.007433,0.056884
779,0.007449,0.056586
780,0.007467,0.056402
781,0.007481,0.056229
782,0.007497,0.056158
783,0.007569,0.056185
784,0.007636,0.056327
785,0.00764,0.056747
786,0.007751,0.057839
787,0.008044,0.059468
788,0.008347,0.061403
789,0.008529,0.063261
790,0.008626,0.064781
791,0.008674,0.066002
792,0.00866,0.067103
793,0.008559,0.068123
794,0.00838,0.069145
795,0.008264,0.070169
796,0.008115,0.071003
797,0.007964,0.071457
798,0.007797,0.071581
799,0.007589,0.071611
800,0.007431,0.071557
801,0.00731,0.071455
802,0.00719,0.071378
803,0.007179,0.071155
804,0.007208,0.07079
805,0.007323,0.070249
806,0.00752,0.069661
807,0.007721,0.069237
808,0.007989,0.068905
809,0.008167,0.068606
810,0.008323,0.06828
811,0.008429,0.068036
812,0.008489,0.067906
813,0.008542,0.068001
814,0.008595,0.068224
815,0.008639,0.068403
816,0.008681,0.068551
817,0.008691,0.068748
818,0.008726,0.068896
819,0.008733,0.068937
820,0.008694,0.068961
821,0.008696,0.068949
822,0.008692,0.068962
823,0.008641,0.068928
824,0.008622,0.068925
825,0.008585,0.068828
826,0.008606,0.068614
827,0.008618,0.068317
828,0.008659,0.067879
829,0.008727,0.067254
830,0.008792,0.066462
831,0.008829,0.065531
832,0.0089,0.064566
833,0.008874,0.06369
834,0.008925,0.062836
835,0.009052,0.06199
836,0.009255,0.061228
837,0.009435,0.060683
838,0.009649,0.06019
839,0.009871,0.059704
840,0.010102,0.059274
841,0.010336,0.058863
842,0.010625,0.05838
843,0.010849,0.057842
844,0.011046,0.057392
845,0.011241,0.056938
846,0.011393,0.05641
847,0.011558,0.055832
848,0.011786,0.055146
849,0.011928,0.054532
850,0.012109,0.054046
851,0.0123,0.053631
852,0.012536,0.053225
853,0.01271,0.052817
854,0.012811,0.052392
855,0.012797,0.051965
856,0.012749,0.051525
857,0.012739,0.05112
858,0.012746,0.050774
859,0.01273,0.050599
860,0.012688,0.050585
861,0.012717,0.050714
862,0.012711,0.050891
863,0.012662,0.051104
864,0.012647,0.051292
865,0.012634,0.051482
866,0.012589,0.051678
867,0.012579,0.051915
868,0.012588,0.052312
869,0.012591,0.052777
870,0.012623,0.053339
871,0.012595,0.053959
872,0.012602,0.054529
873,0.012605,0.054927
874,0.012593,0.055308
875,0.012679,0.055604
876,0.01274,0.055781
877,0.012768,0.055936
878,0.012782,0.05613
879,0.012796,0.056263
880,0.012766,0.056444
881,0.012731,0.056544
882,0.012716,0.056527
883,0.012714,0.056463
884,0.012787,0.056476
885,0.012837,0.056452
886,0.012784,0.056431
887,0.012684,0.056432
888,0.012614,0.056347
889,0.012538,0.056217
890,0.012496,0.056032
891,0.012475,0.055744
892,0.012519,0.055433
893,0.012595,0.05513
894,0.012679,0.054833
895,0.012798,0.054512
896,0.012955,0.054145
897,0.013093,0.053659
898,0.013334,0.053137
899,0.013593,0.052599
900,0.013809,0.052187
901,0.014019,0.051784
902,0.014205,0.051393
903,0.014348,0.050886
904,0.014374,0.050115
905,0.014411,0.049142
906,0.014487,0.04818
907,0.014576,0.047274
908,0.014714,0.046455
909,0.014766,0.04575
910,0.014844,0.045248
911,0.014968,0.044805
912,0.015033,0.044429
913,0.015151,0.044093
914,0.015195,0.043891
915,0.015248,0.04378
916,0.015304,0.043811
917,0.015404,0.043974
918,0.015521,0.044204
919,0.015596,0.044463
920,0.015686,0.044794
921,0.015715,0.045187
922,0.015702,0.045668
923,0.015646,0.046249
924,0.015591,0.046903
925,0.015588,0.047626
926,0.01563,0.048258
927,0.015665,0.048807
928,0.01565,0.049245
929,0.01562,0.049722
930,0.015535,0.050268
931,0.015393,0.050911
932,0.015195,0.051526
933,0.015045,0.052225
934,0.014885,0.052967
935,0.014747,0.053754
936,0.01451,0.054623
937,0.014258,0.055614
938,0.014038,0.056663
939,0.013776,0.057706
940,0.013504,0.058747
941,0.013232,0.059681
942,0.012902,0.060525
943,0.012496,0.061365
944,0.011996,0.062223
945,0.011558,0.063052
946,0.011269,0.063714
947,0.011027,0.064208
948,0.010817,0.06448
949,0.010632,0.064507
950,0.010538,0.064288
951,0.01044,0.063894
952,0.010418,0.063473
953,0.010552,0.063068
954,0.010722,0.062581
955,0.011,0.062054
956,0.011266,0.061388
957,0.011455,0.060588
958,0.011634,0.059916
959,0.011704,0.059391
960,0.011728,0.058964
961,0.011729,0.058588
962,0.011695,0.05834
963,0.011583,0.058132
964,0.011421,0.057939
965,0.01126,0.057806
966,0.011099,0.057677
967,0.010926,0.057488
968,0.010714,0.057364
969,0.010555,0.057341
970,0.010454,0.057386
971,0.010402,0.057513
972,0.010385,0.057611
973,0.010351,0.057662
974,0.010301,0.057643
975,0.010246,0.057565
976,0.010233,0.057469
977,0.010245,0.057295
978,0.010256,0.057076
979,0.010232,0.056911
980,0.010259,0.056652
981,0.01037,0.056344
982,0.010459,0.05599
983,0.010482,0.055662
984,0.010437,0.055368
985,0.010394,0.055204
986,0.010322,0.055024
987,0.01028,0.054791
988,0.010274,0.054468
989,0.010248,0.054114
990,0.010215,0.053687
991,0.010214,0.053151
992,0.01023,0.052627
993,0.010237,0.052042
994,0.010201,0.051526
995,0.010165,0.051144
996,0.010129,0.050915
997,0.010115,0.050681
998,0.010153,0.05042
999,0.010163,0.050213
1000,0.010125,0.050023
1001,0.010021,0.049839
1002,0.00986,0.049698
1003,0.009663,0.049679
1004,0.009442,0.04978
1005,0.009269,0.049943
1006,0.009116,0.050109
1007,0.008934,0.050308
1008,0.008746,0.050501
1009,0.0086,0.050626
1010,0.008488,0.050696
1011,0.008369,0.050784
1012,0.008225,0.050935
1013,0.008136,0.05108
1014,0.008052,0.051259
1015,0.008031,0.051436
1016,0.008012,0.051613
1017,0.00811,0.051781
1018,0.008178,0.051869
1019,0.008252,0.05196
1020,0.008312,0.052011
1021,0.008379,0.052006
1022,0.008426,0.051953
1023,0.00844,0.051912
1024,0.008429,0.0519
1025,0.008391,0.051798
1026,0.00836,0.051636
1027,0.0083,0.051446
1028,0.008238,0.051223
1029,0.008214,0.050981
