Seq,COPx,COPy
535,-2.240557,0.751634
536,-2.233167,0.749648
537,-2.227937,0.749098
538,-2.219408,0.747601
539,-2.213297,0.747157
540,-2.213907,0.748717
541,-2.220912,0.752542
542,-2.226901,0.756056
543,-2.238563,0.761056
544,-2.247854,0.765097
545,-2.257774,0.769059
546,-2.267075,0.773286
547,-2.268412,0.774528
548,-2.272664,0.77638
549,-2.263239,0.773761
550,-2.255266,0.771975
551,-2.25306,0.771835
552,-2.253593,0.772357
553,-2.260898,0.774875
554,-2.270948,0.777494
555,-2.276549,0.778887
556,-2.274293,0.778283
557,-2.26083,0.774259
558,-2.24515,0.770785
559,-2.234627,0.768694
560,-2.228923,0.767697
561,-2.22584,0.766776
562,-2.231413,0.768878
563,-2.243942,0.773036
564,-2.251028,0.774701
565,-2.255908,0.774643
566,-2.258847,0.773964
567,-2.261262,0.773597
568,-2.262033,0.772924
569,-2.259918,0.771905
570,-2.249761,0.768927
571,-2.236095,0.764814
572,-2.21333,0.757651
573,-2.193038,0.750744
574,-2.190943,0.749602
575,-2.198495,0.751063
576,-2.215321,0.7558
577,-2.237551,0.761996
578,-2.264142,0.770155
579,-2.290573,0.778472
580,-2.298931,0.781712
581,-2.286042,0.778081
582,-2.272673,0.774218
583,-2.261211,0.771013
584,-2.251198,0.768633
585,-2.240189,0.76586
586,-2.233901,0.764504
587,-2.234422,0.76508
588,-2.237172,0.766488
589,-2.240509,0.768281
590,-2.244109,0.769694
591,-2.25019,0.77158
592,-2.253247,0.771729
593,-2.258104,0.772323
594,-2.263591,0.772868
595,-2.271509,0.775156
596,-2.274794,0.775943
597,-2.2733,0.776073
598,-2.262388,0.773742
599,-2.244289,0.769009
600,-2.225816,0.763956
601,-2.212356,0.761233
602,-2.20523,0.759878
603,-2.206143,0.761285
604,-2.223483,0.768206
605,-2.231595,0.772042
606,-2.231369,0.773677
607,-2.23478,0.776263
608,-2.233543,0.778314
609,-2.233996,0.780363
610,-2.234457,0.782421
611,-2.23691,0.785359
612,-2.23694,0.786809
613,-2.232426,0.786969
614,-2.223837,0.784793
615,-2.252039,0.794931
616,-2.251352,0.796066
617,-2.2448,0.795743
618,-2.236713,0.795477
619,-2.2242,0.793569
620,-2.21637,0.793997
621,-2.216852,0.796138
622,-2.224701,0.799777
623,-2.235849,0.803973
624,-2.243994,0.806474
625,-2.249772,0.807166
626,-2.246009,0.805373
627,-2.240714,0.803402
628,-2.232245,0.800051
629,-2.230623,0.799204
630,-2.231349,0.798834
631,-2.227551,0.79716
632,-2.227217,0.796634
633,-2.225173,0.795169
634,-2.219866,0.792933
635,-2.219557,0.79237
636,-2.221485,0.792956
637,-2.223523,0.793774
638,-2.228548,0.795906
639,-2.246317,0.802712
640,-2.273228,0.812361
641,-2.294294,0.819517
642,-2.302903,0.822591
643,-2.294987,0.820737
644,-2.272848,0.813888
645,-2.253438,0.80848
646,-2.236106,0.803692
647,-2.219106,0.798979
648,-2.209757,0.796712
649,-2.207862,0.796008
650,-2.209712,0.795768
651,-2.217543,0.797076
652,-2.229348,0.799441
653,-2.237316,0.800716
654,-2.249197,0.803766
655,-2.262154,0.807397
656,-2.26647,0.80906
657,-2.263306,0.808406
658,-2.254043,0.805991
659,-2.240356,0.802144
660,-2.227647,0.798065
661,-2.220556,0.795309
662,-2.218653,0.794035
663,-2.218128,0.793317
664,-2.222745,0.79456
665,-2.227326,0.795434
666,-2.239418,0.798829
667,-2.245489,0.800419
668,-2.254096,0.802236
669,-2.264421,0.804076
670,-2.263885,0.801803
671,-2.252884,0.796072
672,-2.242471,0.790356
673,-2.235224,0.785623
674,-2.235268,0.784256
675,-2.230575,0.781528
676,-2.232138,0.780899
677,-2.231714,0.779326
678,-2.233287,0.778128
679,-2.239502,0.778228
680,-2.243594,0.777239
681,-2.249467,0.777518
682,-2.260206,0.779285
683,-2.261942,0.778774
684,-2.261937,0.778192
685,-2.254824,0.775727
686,-2.25006,0.774367
687,-2.24023,0.770976
688,-2.237298,0.769
689,-2.246606,0.770984
690,-2.253174,0.771583
691,-2.261742,0.772933
692,-2.267048,0.773224
693,-2.257321,0.768912
694,-2.245178,0.764447
695,-2.236551,0.760891
696,-2.237006,0.760641
697,-2.23755,0.759769
698,-2.242721,0.760398
699,-2.251107,0.761493
700,-2.258542,0.762705
701,-2.263162,0.763574
702,-2.261437,0.762246
703,-2.25978,0.761049
704,-2.251938,0.758179
705,-2.250947,0.757375
706,-2.244672,0.754573
707,-2.24521,0.754522
708,-2.24642,0.754293
709,-2.259583,0.757896
710,-2.273847,0.761236
711,-2.280695,0.762622
712,-2.279147,0.761612
713,-2.26722,0.757683
714,-2.254012,0.753516
715,-2.242224,0.749988
716,-2.235357,0.747847
717,-2.238878,0.749167
718,-2.245384,0.751
719,-2.249424,0.752346
720,-2.246797,0.751534
721,-2.244036,0.751162
722,-2.240556,0.750653
723,-2.238998,0.751185
724,-2.240172,0.752775
725,-2.240608,0.754225
726,-2.250065,0.758476
727,-2.265061,0.764683
728,-2.278037,0.770333
729,-2.292011,0.775882
730,-2.300067,0.78033
731,-2.298267,0.782011
732,-2.285523,0.780606
733,-2.269012,0.777947
734,-2.248787,0.774432
735,-2.237591,0.772686
736,-2.231775,0.772576
737,-2.228563,0.772597
738,-2.238747,0.776755
739,-2.241607,0.777972
740,-2.239318,0.778087
741,-2.237829,0.778158
742,-2.243494,0.780728
743,-2.25351,0.784981
744,-2.262181,0.788583
745,-2.266462,0.790962
746,-2.266932,0.791874
747,-2.264927,0.791277
748,-2.25841,0.789678
749,-2.24499,0.785751
750,-2.236008,0.783418
751,-2.235241,0.784005
752,-2.235956,0.784841
753,-2.243073,0.788484
754,-2.253363,0.792788
755,-2.257684,0.795364
756,-2.258678,0.796857
757,-2.258992,0.79807
758,-2.258858,0.799224
759,-2.261793,0.801913
760,-2.265832,0.804977
761,-2.263652,0.806057
762,-2.264418,0.807454
763,-2.26413,0.807872
764,-2.265921,0.808008
765,-2.262707,0.806579
766,-2.255952,0.803592
767,-2.24427,0.79847
768,-2.229987,0.793265
769,-2.211437,0.786608
770,-2.200365,0.782609
771,-2.19467,0.781056
772,-2.195189,0.781399
773,-2.203286,0.784611
774,-2.22053,0.790365
775,-2.240649,0.796869
