Seq,COPx,COPy
378,0.006279,0.05998
379,0.005986,0.059724
380,0.005703,0.059408
381,0.005499,0.059054
382,0.005356,0.058727
383,0.005228,0.058387
384,0.005145,0.058034
385,0.005068,0.057722
386,0.004984,0.057508
387,0.004872,0.057403
388,0.004673,0.05726
389,0.004437,0.057104
390,0.004177,0.056887
391,0.004035,0.056598
392,0.003958,0.056281
393,0.003839,0.055953
394,0.0037,0.055611
395,0.003602,0.055317
396,0.003517,0.055069
397,0.003418,0.054847
398,0.003294,0.054594
399,0.003143,0.054395
400,0.002989,0.054154
401,0.00287,0.053968
402,0.002708,0.053787
403,0.002526,0.053553
404,0.002434,0.053293
405,0.002267,0.053128
406,0.002108,0.05298
407,0.001908,0.052935
408,0.001717,0.052985
409,0.00152,0.053082
410,0.001403,0.053201
411,0.001292,0.053319
412,0.001205,0.053437
413,0.001128,0.053483
414,0.001059,0.053493
415,0.001,0.053532
416,0.000947,0.053613
417,0.000935,0.053797
418,0.000987,0.054026
419,0.001026,0.054316
420,0.001092,0.054701
421,0.001274,0.055091
422,0.001423,0.055472
423,0.00166,0.05598
424,0.001866,0.056516
425,0.002106,0.05709
426,0.002269,0.057729
427,0.002512,0.05836
428,0.002629,0.05894
429,0.002712,0.059347
430,0.00275,0.059599
431,0.002857,0.059805
432,0.002932,0.060012
433,0.002996,0.060226
434,0.003083,0.060514
435,0.003133,0.060838
436,0.003154,0.061139
437,0.003215,0.061471
438,0.003262,0.061699
439,0.003373,0.061819
440,0.003545,0.061842
441,0.003651,0.061832
442,0.003769,0.061862
443,0.00389,0.061971
444,0.004,0.06209
445,0.00415,0.06223
446,0.004254,0.062309
447,0.004406,0.06236
448,0.004564,0.062447
449,0.004808,0.06246
450,0.005179,0.062469
451,0.005538,0.062449
452,0.005895,0.062525
453,0.006187,0.062676
454,0.006507,0.062833
455,0.006742,0.062888
456,0.006958,0.062812
457,0.007183,0.062657
458,0.007353,0.062473
459,0.007442,0.062341
460,0.007494,0.062209
461,0.007443,0.062069
462,0.007338,0.061934
463,0.007267,0.061794
464,0.007129,0.061525
465,0.007066,0.061152
466,0.007065,0.060726
467,0.007028,0.060196
468,0.006941,0.059619
469,0.006853,0.058971
470,0.006715,0.058315
471,0.006532,0.057697
472,0.006345,0.057081
473,0.006164,0.056493
474,0.006027,0.055947
475,0.005877,0.055474
476,0.005835,0.055118
477,0.005761,0.054792
478,0.005622,0.054519
479,0.005466,0.054348
480,0.00532,0.054161
481,0.005209,0.05395
482,0.005081,0.053677
483,0.004988,0.053378
484,0.00492,0.053107
485,0.004849,0.052892
486,0.004744,0.052696
487,0.004598,0.052439
488,0.004446,0.05209
489,0.004276,0.051573
490,0.004164,0.051024
491,0.004035,0.050521
492,0.003981,0.050003
493,0.003979,0.049609
494,0.003925,0.049326
495,0.00387,0.049148
496,0.003744,0.04903
497,0.003617,0.048983
498,0.003517,0.048907
499,0.003466,0.048919
500,0.003417,0.048975
501,0.003385,0.049128
502,0.003395,0.049358
503,0.00334,0.049635
504,0.003258,0.049928
505,0.003213,0.050142
506,0.00313,0.050377
507,0.003097,0.050593
508,0.00311,0.050768
509,0.003104,0.051034
510,0.003127,0.051334
511,0.003163,0.051705
512,0.003117,0.052133
513,0.003033,0.052606
514,0.003025,0.053086
515,0.003096,0.053521
516,0.003162,0.053928
517,0.003263,0.054365
518,0.003365,0.054859
519,0.003443,0.055372
520,0.003535,0.055942
521,0.003635,0.056516
522,0.003607,0.056967
523,0.003665,0.057298
524,0.003803,0.057453
525,0.003896,0.057483
526,0.003987,0.057457
527,0.004039,0.057282
528,0.004081,0.057008
529,0.004079,0.05667
530,0.004066,0.056268
531,0.004055,0.055746
532,0.004093,0.055232
533,0.004163,0.054745
534,0.004239,0.054358
535,0.004341,0.054063
536,0.004411,0.05386
537,0.004388,0.053798
538,0.00439,0.053804
539,0.004351,0.053839
540,0.004273,0.05381
541,0.004214,0.053706
542,0.004188,0.053547
543,0.004213,0.053376
544,0.004187,0.053257
545,0.004144,0.053237
546,0.004119,0.053272
547,0.004043,0.053441
548,0.003959,0.05358
549,0.003859,0.053659
550,0.003829,0.053568
551,0.003828,0.053376
552,0.00386,0.053058
553,0.00387,0.052735
554,0.00385,0.052433
555,0.00379,0.052162
556,0.003707,0.051955
557,0.003638,0.051786
558,0.003588,0.051612
559,0.003584,0.051328
560,0.003647,0.051005
561,0.003718,0.050675
562,0.003763,0.050385
563,0.00381,0.050144
564,0.003831,0.049948
565,0.003774,0.049753
566,0.003781,0.049579
567,0.003749,0.049392
568,0.00377,0.049134
569,0.003815,0.048897
570,0.003922,0.048696
571,0.004056,0.048549
572,0.004234,0.048539
573,0.004398,0.048688
574,0.004531,0.048923
575,0.004664,0.04924
576,0.004847,0.049528
577,0.005089,0.049849
578,0.005286,0.050099
579,0.005477,0.05037
580,0.005632,0.050658
581,0.005709,0.050949
582,0.005789,0.051264
583,0.00581,0.051571
584,0.005907,0.051849
585,0.005904,0.052079
586,0.005924,0.052302
587,0.005929,0.052572
588,0.005947,0.052898
589,0.005985,0.053342
590,0.006065,0.053792
591,0.006115,0.054398
592,0.00618,0.054937
593,0.006352,0.055529
594,0.006489,0.05615
595,0.006648,0.056813
596,0.006801,0.057494
597,0.006883,0.058212
598,0.007104,0.058876
599,0.007243,0.059549
600,0.00734,0.060133
601,0.007417,0.060507
602,0.007448,0.06066
603,0.007486,0.060687
604,0.007553,0.060643
605,0.007651,0.060561
606,0.007769,0.060544
607,0.007888,0.060524
608,0.008066,0.060482
609,0.00824,0.060448
610,0.008382,0.060416
611,0.008466,0.06038
612,0.008586,0.060353
613,0.008713,0.060338
614,0.008837,0.060393
615,0.008947,0.060497
616,0.009071,0.060604
617,0.009201,0.060692
618,0.009309,0.06076
619,0.009423,0.060727
620,0.009503,0.060691
621,0.009622,0.060656
622,0.009691,0.060607
623,0.00972,0.06058
624,0.009724,0.060506
625,0.009682,0.06033
626,0.009635,0.060082
627,0.009591,0.059766
628,0.0096,0.059501
629,0.009603,0.059273
630,0.009588,0.059199
631,0.009559,0.05926
632,0.009527,0.059431
633,0.009562,0.059591
634,0.009571,0.059786
635,0.009611,0.059979
636,0.00964,0.060099
637,0.009749,0.060257
638,0.00981,0.060463
639,0.009788,0.0607
640,0.009756,0.060994
641,0.00972,0.061287
642,0.009654,0.061469
643,0.009548,0.061573
644,0.009382,0.061643
645,0.009229,0.061711
646,0.009018,0.061834
647,0.008845,0.062008
648,0.00869,0.06212
649,0.008482,0.062286
650,0.008291,0.062446
651,0.008045,0.0625
652,0.007868,0.062494
653,0.007668,0.062454
654,0.00749,0.062407
655,0.007291,0.062383
656,0.007118,0.062343
657,0.00695,0.062323
658,0.00676,0.0623
659,0.006566,0.062252
660,0.006369,0.062211
661,0.0062,0.062175
662,0.006051,0.06213
663,0.005901,0.062119
664,0.005748,0.062152
665,0.005549,0.062188
666,0.005303,0.062219
667,0.005055,0.062228
668,0.004851,0.062138
669,0.004686,0.061976
670,0.004509,0.061822
671,0.004358,0.061641
672,0.004206,0.061486
673,0.004086,0.061365
674,0.004039,0.061285
675,0.003967,0.061245
676,0.003901,0.061224
677,0.003784,0.06124
678,0.003683,0.061283
679,0.003546,0.061249
680,0.003445,0.061047
681,0.0034,0.060775
682,0.003379,0.060402
683,0.003398,0.060027
684,0.003399,0.059694
685,0.003349,0.059413
686,0.003294,0.059086
687,0.003225,0.058791
688,0.003173,0.058566
689,0.003073,0.05834
690,0.002995,0.058207
691,0.002967,0.058109
692,0.002964,0.058089
693,0.002968,0.058071
694,0.002979,0.058099
695,0.00302,0.058141
696,0.003084,0.058237
697,0.003133,0.058364
698,0.003206,0.058529
699,0.003422,0.058733
700,0.003685,0.058955
701,0.003984,0.059206
702,0.004215,0.059506
703,0.004399,0.05984
704,0.004614,0.060258
705,0.00485,0.060735
706,0.005159,0.06125
707,0.005421,0.061867
708,0.00568,0.062471
709,0.005967,0.063113
710,0.006169,0.063527
711,0.006285,0.06368
712,0.006302,0.063662
713,0.00625,0.063583
714,0.006132,0.063495
715,0.00603,0.063443
716,0.005903,0.06341
717,0.005782,0.063387
718,0.005726,0.063337
719,0.005698,0.063249
720,0.005657,0.063146
721,0.005656,0.063041
722,0.005654,0.062984
723,0.005677,0.062957
724,0.005737,0.062984
725,0.005743,0.062998
726,0.005718,0.063013
727,0.005654,0.06299
728,0.005613,0.062932
729,0.005476,0.06279
730,0.005322,0.06262
731,0.005182,0.062431
732,0.004981,0.062226
733,0.004819,0.061969
734,0.004724,0.061693
735,0.004701,0.061379
736,0.004657,0.060994
737,0.004612,0.060626
738,0.004546,0.060319
739,0.00449,0.060024
740,0.0044,0.059647
741,0.004242,0.059183
742,0.004192,0.058673
743,0.004214,0.058179
744,0.004239,0.057708
745,0.004287,0.057327
746,0.004358,0.057062
747,0.004441,0.05687
748,0.004498,0.056739
749,0.004586,0.056578
750,0.004681,0.05633
751,0.004838,0.056123
752,0.00501,0.055937
753,0.005166,0.055817
754,0.005326,0.055778
755,0.005476,0.055864
756,0.005584,0.056046
757,0.005641,0.05624
758,0.005649,0.056492
759,0.005636,0.056765
760,0.005629,0.056994
761,0.005655,0.057146
762,0.005663,0.057256
763,0.005706,0.057366
764,0.005721,0.057518
765,0.005692,0.057651
766,0.005643,0.057793
767,0.005523,0.057926
768,0.005402,0.058078
769,0.005267,0.058138
770,0.005154,0.058171
771,0.004967,0.058216
772,0.004777,0.058212
773,0.004598,0.058214
774,0.004524,0.058262
775,0.004446,0.058336
776,0.004408,0.058377
777,0.004399,0.058412
778,0.004444,0.058427
779,0.004506,0.058443
780,0.004624,0.058432
781,0.004765,0.058446
782,0.004898,0.0584
783,0.005014,0.058298
784,0.005084,0.058193
785,0.005117,0.058068
786,0.005189,0.057924
787,0.005228,0.057774
788,0.005255,0.057624
789,0.005277,0.057462
790,0.005301,0.057355
791,0.005311,0.057208
792,0.005284,0.05699
793,0.005245,0.05674
794,0.005204,0.056419
795,0.005153,0.056065
796,0.00516,0.055724
797,0.005185,0.055347
798,0.005205,0.055087
799,0.005246,0.054834
800,0.005204,0.054611
801,0.005195,0.054365
802,0.005201,0.054113
803,0.00517,0.05393
804,0.005178,0.053819
805,0.005162,0.053753
806,0.005156,0.053734
807,0.005124,0.053789
808,0.005123,0.053842
809,0.005098,0.053883
810,0.005122,0.053897
811,0.005196,0.053899
812,0.005271,0.05386
813,0.005384,0.05387
814,0.005445,0.053974
815,0.005509,0.054079
816,0.005521,0.054243
817,0.005518,0.054404
818,0.005518,0.054553
819,0.005525,0.054671
820,0.00552,0.054798
821,0.005576,0.0549
822,0.005577,0.05498
823,0.005572,0.055114
824,0.005547,0.055214
825,0.005514,0.055377
826,0.005402,0.055514
827,0.00527,0.055684
828,0.005122,0.055812
829,0.004967,0.055928
830,0.00484,0.056045
831,0.004764,0.056114
832,0.004757,0.05617
833,0.004819,0.056175
834,0.004849,0.056082
835,0.004958,0.055944
836,0.005042,0.055779
837,0.005142,0.055553
838,0.00525,0.055356
839,0.005352,0.055189
840,0.005486,0.055015
841,0.005672,0.054872
842,0.005848,0.05479
843,0.00602,0.054772
844,0.006119,0.05476
845,0.00621,0.054792
846,0.006277,0.054821
847,0.006391,0.054901
848,0.006533,0.055001
849,0.006703,0.055123
850,0.006831,0.055311
851,0.006907,0.05547
852,0.006952,0.05563
853,0.006941,0.055768
854,0.006925,0.055871
855,0.006904,0.055865
856,0.006932,0.055766
857,0.006916,0.055557
858,0.006898,0.055371
859,0.006882,0.055181
860,0.006897,0.055048
861,0.006851,0.054961
862,0.006823,0.05497
863,0.006766,0.05493
864,0.006683,0.054868
865,0.006557,0.054717
866,0.006453,0.054553
867,0.00635,0.0544
868,0.00633,0.054266
869,0.006335,0.054158
870,0.006283,0.054131
871,0.006197,0.054154
872,0.006074,0.05424
873,0.005907,0.054274
874,0.005774,0.054283
875,0.005655,0.054272
876,0.00555,0.054193
877,0.005443,0.05411
878,0.005356,0.054035
879,0.005277,0.05401
880,0.005272,0.053942
881,0.005198,0.053844
882,0.005086,0.053763
883,0.005039,0.053663
884,0.005,0.053534
885,0.004998,0.053424
886,0.005015,0.053378
887,0.005043,0.053376
888,0.00508,0.053384
889,0.005113,0.053334
890,0.005204,0.053263
891,0.005289,0.053181
892,0.005353,0.053161
893,0.005426,0.053236
894,0.005479,0.053359
895,0.005551,0.053547
896,0.00562,0.053754
897,0.005763,0.053959
898,0.005917,0.054194
899,0.006011,0.054384
900,0.006103,0.054516
901,0.006177,0.054609
902,0.006229,0.054679
903,0.006254,0.054738
904,0.006237,0.054845
905,0.006309,0.054988
906,0.006378,0.055137
907,0.006437,0.055366
908,0.00648,0.055561
909,0.006461,0.055698
910,0.006482,0.055907
911,0.00643,0.056142
912,0.006426,0.056325
913,0.006449,0.056543
914,0.006484,0.056814
915,0.006469,0.057266
916,0.006398,0.057782
917,0.0063,0.058346
918,0.006256,0.058991
919,0.006239,0.05963
920,0.00626,0.060248
921,0.006261,0.060833
922,0.006364,0.0614
923,0.006422,0.062001
924,0.006491,0.062712
925,0.006559,0.063379
926,0.006606,0.064057
927,0.006606,0.064622
928,0.006631,0.064922
929,0.006716,0.065
930,0.006787,0.065071
931,0.006901,0.06521
932,0.006977,0.065397
933,0.007076,0.065629
934,0.007161,0.065923
935,0.00726,0.066145
936,0.007271,0.066364
937,0.007287,0.066507
938,0.007363,0.066665
939,0.007429,0.066807
940,0.007445,0.066888
941,0.007419,0.066892
942,0.007386,0.066869
943,0.007364,0.066786
944,0.007388,0.066672
945,0.007417,0.066556
946,0.00741,0.066463
947,0.007454,0.066382
948,0.007511,0.066331
949,0.007618,0.066322
950,0.007771,0.066363
951,0.007906,0.066442
952,0.008059,0.066551
953,0.008216,0.066681
954,0.008354,0.066878
955,0.008459,0.067057
956,0.008637,0.067324
957,0.008831,0.067599
958,0.009046,0.067917
959,0.009211,0.068209
960,0.009351,0.068498
961,0.009463,0.068848
962,0.009548,0.069137
963,0.009531,0.069408
964,0.009483,0.069622
965,0.009416,0.069807
966,0.009391,0.069942
967,0.009388,0.070102
968,0.009291,0.070268
969,0.009127,0.070465
970,0.008928,0.070587
971,0.008679,0.070656
972,0.008483,0.070664
973,0.008307,0.070619
974,0.008129,0.07057
975,0.007968,0.070501
976,0.007882,0.070352
977,0.007737,0.070205
978,0.007534,0.07007
979,0.007352,0.069893
980,0.007163,0.069751
981,0.00695,0.069504
982,0.006789,0.069227
983,0.006675,0.068962
984,0.006627,0.068732
985,0.006505,0.068496
986,0.006335,0.068206
987,0.00613,0.067878
988,0.005924,0.067518
989,0.005717,0.067078
990,0.005527,0.066634
991,0.005372,0.066201
992,0.005255,0.065771
993,0.005085,0.065348
994,0.004876,0.06482
995,0.004728,0.064446
996,0.004569,0.06416
997,0.004389,0.063905
998,0.00419,0.063785
999,0.003994,0.063673
1000,0.003746,0.06354
1001,0.003464,0.063428
1002,0.003237,0.063362
1003,0.003019,0.063332
1004,0.002845,0.063279
1005,0.002672,0.0632
1006,0.002474,0.063076
1007,0.002282,0.062918
1008,0.002209,0.062738
1009,0.002198,0.062546
1010,0.00223,0.062431
1011,0.002231,0.062367
1012,0.002229,0.062386
1013,0.002139,0.062447
1014,0.002024,0.062477
1015,0.001929,0.062477
1016,0.001857,0.062424
1017,0.001788,0.062333
1018,0.001785,0.062255
1019,0.001786,0.062237
1020,0.001826,0.062274
1021,0.001839,0.062427
1022,0.001804,0.06261
1023,0.00178,0.062802
1024,0.001829,0.062978
1025,0.001917,0.063127
