Seq,COPx,COPy
0.000000,-0.006853,0.044888
1.000000,-0.007025,0.045228
2.000000,-0.007181,0.045610
3.000000,-0.007308,0.045949
4.000000,-0.007456,0.046272
5.000000,-0.007585,0.046559
6.000000,-0.007724,0.046862
7.000000,-0.007881,0.047149
8.000000,-0.008034,0.047416
9.000000,-0.008170,0.047749
10.000000,-0.008351,0.048082
11.000000,-0.008485,0.048361
12.000000,-0.008661,0.048677
13.000000,-0.008806,0.048902
14.000000,-0.008965,0.049152
15.000000,-0.009101,0.049382
16.000000,-0.009240,0.049639
17.000000,-0.009348,0.049912
18.000000,-0.009484,0.050149
19.000000,-0.009588,0.050377
20.000000,-0.009722,0.050575
21.000000,-0.009834,0.050747
22.000000,-0.009922,0.050887
23.000000,-0.010006,0.051017
24.000000,-0.010119,0.051134
25.000000,-0.010241,0.051221
26.000000,-0.010380,0.051312
27.000000,-0.010508,0.051347
28.000000,-0.010640,0.051398
29.000000,-0.010777,0.051442
30.000000,-0.010904,0.051485
31.000000,-0.011026,0.051525
32.000000,-0.011136,0.051571
33.000000,-0.011258,0.051593
34.000000,-0.011416,0.051643
35.000000,-0.011555,0.051672
36.000000,-0.011676,0.051699
37.000000,-0.011813,0.051732
38.000000,-0.011980,0.051787
39.000000,-0.012123,0.051798
40.000000,-0.012260,0.051793
41.000000,-0.012396,0.051706
42.000000,-0.012528,0.051621
43.000000,-0.012678,0.051507
44.000000,-0.012798,0.051407
45.000000,-0.012856,0.051289
46.000000,-0.012904,0.051200
47.000000,-0.012957,0.051123
48.000000,-0.013015,0.051066
49.000000,-0.013086,0.051038
50.000000,-0.013167,0.051060
51.000000,-0.013227,0.051129
52.000000,-0.013295,0.051195
53.000000,-0.013364,0.051271
54.000000,-0.013431,0.051331
55.000000,-0.013521,0.051358
56.000000,-0.013604,0.051379
57.000000,-0.013678,0.051366
58.000000,-0.013772,0.051337
59.000000,-0.013839,0.051329
60.000000,-0.013896,0.051288
61.000000,-0.013959,0.051267
62.000000,-0.014008,0.051232
63.000000,-0.014044,0.051219
64.000000,-0.014091,0.051203
65.000000,-0.014149,0.051211
66.000000,-0.014195,0.051227
67.000000,-0.014266,0.051200
68.000000,-0.014330,0.051160
69.000000,-0.014363,0.051070
70.000000,-0.014362,0.050952
71.000000,-0.014365,0.050815
72.000000,-0.014371,0.050685
73.000000,-0.014404,0.050567
74.000000,-0.014428,0.050459
75.000000,-0.014437,0.050356
76.000000,-0.014455,0.050260
77.000000,-0.014426,0.050206
78.000000,-0.014391,0.050207
79.000000,-0.014373,0.050229
80.000000,-0.014343,0.050233
81.000000,-0.014333,0.050225
82.000000,-0.014341,0.050209
83.000000,-0.014338,0.050141
84.000000,-0.014329,0.050060
85.000000,-0.014315,0.049978
86.000000,-0.014312,0.049924
87.000000,-0.014308,0.049916
88.000000,-0.014311,0.049918
89.000000,-0.014352,0.049926
90.000000,-0.014355,0.049967
91.000000,-0.014348,0.050017
92.000000,-0.014309,0.050088
93.000000,-0.014274,0.050193
94.000000,-0.014248,0.050333
95.000000,-0.014200,0.050472
96.000000,-0.014166,0.050657
97.000000,-0.014174,0.050832
98.000000,-0.014164,0.051017
99.000000,-0.014169,0.051212
100.000000,-0.014187,0.051417
101.000000,-0.014219,0.051625
102.000000,-0.014233,0.051847
103.000000,-0.014243,0.052042
104.000000,-0.014258,0.052261
105.000000,-0.014248,0.052483
106.000000,-0.014249,0.052680
107.000000,-0.014217,0.052841
108.000000,-0.014213,0.052955
109.000000,-0.014210,0.053058
110.000000,-0.014208,0.053220
111.000000,-0.014209,0.053379
112.000000,-0.014199,0.053561
113.000000,-0.014179,0.053731
114.000000,-0.014155,0.053927
115.000000,-0.014110,0.054093
116.000000,-0.014065,0.054255
117.000000,-0.013998,0.054379
118.000000,-0.013923,0.054523
119.000000,-0.013857,0.054656
120.000000,-0.013799,0.054772
121.000000,-0.013756,0.054849
122.000000,-0.013712,0.054905
123.000000,-0.013675,0.054934
124.000000,-0.013637,0.054902
125.000000,-0.013578,0.054812
126.000000,-0.013506,0.054694
127.000000,-0.013419,0.054539
128.000000,-0.013348,0.054404
129.000000,-0.013288,0.054267
130.000000,-0.013236,0.054133
131.000000,-0.013154,0.053995
132.000000,-0.013116,0.053891
133.000000,-0.013100,0.053785
134.000000,-0.013128,0.053699
135.000000,-0.013135,0.053659
136.000000,-0.013139,0.053676
137.000000,-0.013149,0.053682
138.000000,-0.013143,0.053693
139.000000,-0.013116,0.053688
140.000000,-0.013082,0.053684
141.000000,-0.013027,0.053659
142.000000,-0.012936,0.053669
143.000000,-0.012799,0.053650
144.000000,-0.012658,0.053598
145.000000,-0.012517,0.053525
146.000000,-0.012396,0.053411
147.000000,-0.012283,0.053249
148.000000,-0.012196,0.053017
149.000000,-0.012099,0.052767
150.000000,-0.011999,0.052505
151.000000,-0.011886,0.052239
152.000000,-0.011793,0.052005
153.000000,-0.011692,0.051833
154.000000,-0.011582,0.051710
155.000000,-0.011487,0.051617
156.000000,-0.011367,0.051448
157.000000,-0.011259,0.051274
158.000000,-0.011131,0.051205
159.000000,-0.010991,0.051146
160.000000,-0.010890,0.051098
161.000000,-0.010799,0.051071
162.000000,-0.010712,0.051102
163.000000,-0.010635,0.051119
164.000000,-0.010535,0.051138
165.000000,-0.010467,0.051175
166.000000,-0.010395,0.051211
167.000000,-0.010315,0.051235
168.000000,-0.010264,0.051259
169.000000,-0.010235,0.051255
170.000000,-0.010203,0.051228
171.000000,-0.010161,0.051182
172.000000,-0.010148,0.051156
173.000000,-0.010124,0.051183
174.000000,-0.010115,0.051220
175.000000,-0.010133,0.051253
176.000000,-0.010113,0.051304
177.000000,-0.010113,0.051359
178.000000,-0.010132,0.051420
179.000000,-0.010103,0.051486
180.000000,-0.010071,0.051560
181.000000,-0.010037,0.051615
182.000000,-0.010022,0.051681
183.000000,-0.009989,0.051761
184.000000,-0.009947,0.051826
185.000000,-0.009915,0.051888
186.000000,-0.009877,0.051970
187.000000,-0.009862,0.052088
188.000000,-0.009842,0.052217
189.000000,-0.009821,0.052349
190.000000,-0.009815,0.052496
191.000000,-0.009793,0.052649
192.000000,-0.009789,0.052776
193.000000,-0.009792,0.052930
194.000000,-0.009784,0.053059
195.000000,-0.009781,0.053196
196.000000,-0.009786,0.053344
197.000000,-0.009815,0.053483
198.000000,-0.009818,0.053627
199.000000,-0.009805,0.053832
200.000000,-0.009824,0.054040
201.000000,-0.009863,0.054269
202.000000,-0.009913,0.054508
203.000000,-0.009954,0.054731
204.000000,-0.009951,0.054972
205.000000,-0.009938,0.055223
206.000000,-0.009900,0.055430
207.000000,-0.009891,0.055572
208.000000,-0.009848,0.055697
209.000000,-0.009807,0.055796
210.000000,-0.009784,0.055907
211.000000,-0.009761,0.056018
212.000000,-0.009743,0.056119
213.000000,-0.009721,0.056211
214.000000,-0.009687,0.056272
215.000000,-0.009642,0.056317
216.000000,-0.009584,0.056355
217.000000,-0.009492,0.056405
218.000000,-0.009413,0.056471
219.000000,-0.009318,0.056550
220.000000,-0.009264,0.056666
221.000000,-0.009227,0.056772
222.000000,-0.009212,0.056859
223.000000,-0.009209,0.056947
224.000000,-0.009218,0.057007
225.000000,-0.009231,0.057055
226.000000,-0.009276,0.057112
227.000000,-0.009313,0.057183
228.000000,-0.009340,0.057260
229.000000,-0.009345,0.057359
230.000000,-0.009361,0.057445
231.000000,-0.009361,0.057520
232.000000,-0.009341,0.057613
233.000000,-0.009311,0.057724
234.000000,-0.009281,0.057839
235.000000,-0.009254,0.057967
236.000000,-0.009247,0.058082
237.000000,-0.009238,0.058202
238.000000,-0.009187,0.058357
